date,sku,price,promo,true_demand_qty,sales_qty
2024-01-17,SKU_0024,18.475232556286155,0,10.49,10.49
2024-01-18,SKU_0024,18.36646393433521,0,11.83,11.83
2024-01-19,SKU_0024,18.883394074774667,0,7.14,7.14
2024-01-20,SKU_0024,20.13791579459549,0,5.45,5.45
2024-01-21,SKU_0024,18.85835064372477,0,8.32,8.32
2024-01-22,SKU_0024,19.620087465496102,0,11.76,11.76
2024-01-23,SKU_0024,21.118594972500485,0,11.13,11.13
2024-01-24,SKU_0024,24.310506560990323,0,13.73,13.73
2024-01-25,SKU_0024,25.363377546151845,0,11.39,11.39
2024-01-26,SKU_0024,24.67365180689698,0,10.34,10.34
2024-01-27,SKU_0024,22.86094660682851,0,11.16,11.16
2024-01-28,SKU_0024,25.512848914344573,0,12.4,12.4
2024-01-29,SKU_0024,26.666889984500347,0,10.4,10.4
2024-01-30,SKU_0024,26.631751850090584,0,9.83,9.83
2024-01-31,SKU_0024,24.165236323843548,0,11.88,11.88
2024-02-01,SKU_0024,22.852123559389774,0,14.71,14.71
2024-02-02,SKU_0024,23.73434760764667,0,7.13,7.13
2024-02-03,SKU_0024,24.243614098532518,0,9.59,9.59
2024-02-04,SKU_0024,21.57150763655091,0,7.79,7.79
2024-02-05,SKU_0024,22.406029716583156,0,10.33,10.33
2024-02-06,SKU_0024,20.393656967205732,0,10.49,10.49
2024-02-07,SKU_0024,22.119608191520292,0,9.52,9.52
2024-02-08,SKU_0024,22.398137734019674,0,10.43,10.43
2024-02-09,SKU_0024,21.78392977360325,0,11.68,11.68
2024-02-10,SKU_0024,23.117312413410566,0,6.48,6.48
2024-02-11,SKU_0024,23.612866384583935,0,10.88,10.88
2024-02-12,SKU_0024,25.56661517709938,0,8.45,8.45
2024-02-13,SKU_0024,25.690363039544486,0,9.15,9.15
2024-02-14,SKU_0024,25.90523584771919,0,12.39,12.39
2024-02-15,SKU_0024,25.465639644646892,0,12.14,12.14
2024-02-16,SKU_0024,25.87062375830002,0,8.81,8.81
2024-02-17,SKU_0024,28.645179091798997,0,7.11,7.11
2024-02-18,SKU_0024,27.793976088462873,0,10.27,10.27
2024-02-19,SKU_0024,28.89581048552265,0,9.3,9.3
2024-02-20,SKU_0024,27.40896100021893,0,10.18,10.18
2024-02-21,SKU_0024,24.212428523271548,0,9.81,9.81
2024-02-22,SKU_0024,24.515696873019312,0,14.09,14.09
2024-02-23,SKU_0024,25.066641204271622,0,8.0,8.0
2024-02-24,SKU_0024,24.901669522854256,0,6.96,6.96
2024-02-25,SKU_0024,22.763895544128456,0,10.16,10.16
2024-02-26,SKU_0024,23.18333766547351,1,17.94,17.94
2024-02-27,SKU_0024,23.556755442004093,0,12.71,12.71
2024-02-28,SKU_0024,22.333455408240987,0,12.54,12.54
2024-02-29,SKU_0024,20.59145744102694,0,11.91,11.91
2024-03-01,SKU_0024,20.28198445604372,1,10.33,10.33
2024-03-02,SKU_0024,21.092315537335853,0,7.52,7.52
2024-03-03,SKU_0024,21.626254560898968,0,7.93,7.93
2024-03-04,SKU_0024,20.512979777104015,0,13.0,13.0
2024-03-05,SKU_0024,20.682198423656487,0,12.69,12.69
2024-03-06,SKU_0024,21.81288685049916,0,17.26,17.26
2024-03-07,SKU_0024,20.330881627035634,0,11.82,11.82
2024-03-08,SKU_0024,20.408068035464787,0,9.04,9.04
2024-03-09,SKU_0024,22.116164652750335,0,10.3,10.3
2024-03-10,SKU_0024,20.487456976726815,1,10.32,10.32
2024-03-11,SKU_0024,21.9582829030171,0,10.34,10.34
2024-03-12,SKU_0024,24.198621499105837,0,12.24,12.24
2024-03-13,SKU_0024,23.87813859451964,1,19.99,19.99
2024-03-14,SKU_0024,23.391736525100768,0,12.19,12.19
2024-03-15,SKU_0024,24.887570078145924,0,11.53,11.53
2024-03-16,SKU_0024,24.6111763437482,0,7.31,7.31
2024-03-17,SKU_0024,21.37053407094132,0,10.79,10.79
2024-03-18,SKU_0024,21.244231186926765,0,11.34,11.34
2024-03-19,SKU_0024,21.852375257055325,0,15.25,15.25
2024-03-20,SKU_0024,22.84459745750845,0,15.84,15.84
2024-03-21,SKU_0024,21.668875114179407,0,9.86,9.86
2024-03-22,SKU_0024,21.32092185225429,0,9.79,9.79
2024-03-23,SKU_0024,22.607987500459373,0,9.67,9.67
2024-03-24,SKU_0024,22.52674693287941,0,10.64,10.64
2024-03-25,SKU_0024,20.55242782168081,0,14.15,14.15
2024-03-26,SKU_0024,22.13671089202897,0,13.02,13.02
2024-03-27,SKU_0024,21.854146951691682,0,18.15,18.15
2024-03-28,SKU_0024,23.332886938794527,0,10.14,10.14
2024-03-29,SKU_0024,21.45883438989188,0,7.15,7.15
2024-03-30,SKU_0024,21.303624347424815,0,7.76,7.76
2024-03-31,SKU_0024,21.965243799438518,0,10.94,10.94
2024-04-01,SKU_0024,21.85069404536281,1,10.11,10.11
2024-04-02,SKU_0024,20.35348831130832,0,9.86,9.86
2024-04-03,SKU_0024,17.637796266598283,1,12.15,12.15
2024-04-04,SKU_0024,19.325781284454063,0,14.53,14.53
2024-04-05,SKU_0024,19.615544025643384,0,7.5,7.5
2024-04-06,SKU_0024,21.038001079496812,0,9.2,9.2
2024-04-07,SKU_0024,22.243515403392674,0,8.01,8.01
2024-04-08,SKU_0024,23.05450818443469,0,8.97,8.97
2024-04-09,SKU_0024,22.61426929670844,1,12.09,12.09
2024-04-10,SKU_0024,23.288673054906166,0,13.5,13.5
2024-04-11,SKU_0024,25.37893055712713,0,9.56,9.56
2024-04-12,SKU_0024,25.505649582133472,0,8.91,8.91
2024-04-13,SKU_0024,28.58842862801593,1,9.12,9.12
2024-04-14,SKU_0024,26.128762768807626,0,8.99,8.99
2024-04-15,SKU_0024,23.727203399645404,0,12.42,12.42
2024-04-16,SKU_0024,25.176391887003582,0,12.39,12.39
2024-04-17,SKU_0024,23.969499053799215,0,10.32,10.32
2024-04-18,SKU_0024,27.095898364617305,1,13.81,13.81
2024-04-19,SKU_0024,29.35969592297092,1,11.14,11.14
2024-04-20,SKU_0024,32.293860580375984,0,6.54,6.54
2024-04-21,SKU_0024,34.053857504255205,0,6.65,6.65
2024-04-22,SKU_0024,32.221962915566486,0,14.7,14.7
2024-04-23,SKU_0024,29.168454564058255,1,10.1,10.1
2024-04-24,SKU_0024,31.906363807954893,0,12.33,12.33
2024-04-25,SKU_0024,29.160976374969678,0,12.74,12.74
2024-04-26,SKU_0024,32.07011280658622,1,8.71,8.71
2024-04-27,SKU_0024,33.384823711442664,0,6.41,6.41
2024-04-28,SKU_0024,33.23243170180193,0,6.52,6.52
2024-04-29,SKU_0024,34.12564377930568,0,8.67,8.67
2024-04-30,SKU_0024,35.09176806074074,0,12.24,12.24
2024-05-01,SKU_0024,34.66816918699359,0,10.26,10.26
2024-05-02,SKU_0024,37.76426124060255,0,17.05,17.05
2024-05-03,SKU_0024,41.052315338626805,0,6.47,6.47
2024-05-04,SKU_0024,41.43752185252064,0,7.88,7.88
2024-05-05,SKU_0024,39.97231670362216,0,7.19,7.19
2024-05-06,SKU_0024,43.230418299378094,0,7.91,7.91
2024-05-07,SKU_0024,38.290076062074256,0,13.06,13.06
2024-05-08,SKU_0024,39.323578798048416,0,7.25,7.25
2024-05-09,SKU_0024,41.10783824491032,0,9.49,9.49
2024-05-10,SKU_0024,39.11467455087632,0,6.2,6.2
2024-05-11,SKU_0024,41.46811563669645,0,5.41,5.41
2024-05-12,SKU_0024,41.402517259592926,0,5.69,5.69
2024-05-13,SKU_0024,40.068868054100996,0,6.51,6.51
2024-05-14,SKU_0024,42.452808697837604,0,6.6,6.6
2024-05-15,SKU_0024,39.77553439948024,0,10.6,10.6
2024-05-16,SKU_0024,41.904935396728824,0,8.41,8.41
2024-05-17,SKU_0024,37.20573206063564,0,6.78,6.78
2024-05-18,SKU_0024,37.849020605342034,0,7.05,7.05
2024-05-19,SKU_0024,37.9487187307834,0,7.03,7.03
2024-05-20,SKU_0024,36.73955601587738,0,7.65,7.65
2024-05-21,SKU_0024,37.60855260008714,0,17.54,17.54
2024-05-22,SKU_0024,37.429429482064116,0,12.15,12.15
2024-05-23,SKU_0024,39.87457956299373,0,13.98,13.98
2024-05-24,SKU_0024,41.237501647362386,0,6.24,6.24
2024-05-25,SKU_0024,42.372930657857104,0,5.96,5.96
2024-05-26,SKU_0024,43.12148663454946,0,4.66,4.66
2024-05-27,SKU_0024,41.91699759940138,0,7.01,7.01
2024-05-28,SKU_0024,41.1647868295417,0,8.01,8.01
2024-05-29,SKU_0024,41.78243988045252,0,16.9,16.9
2024-05-30,SKU_0024,41.35008939940435,0,7.22,7.22
2024-05-31,SKU_0024,44.201633849017995,0,6.16,6.16
2024-06-01,SKU_0024,44.45016903136266,0,4.08,4.08
2024-06-02,SKU_0024,45.46427083702389,0,6.37,6.37
2024-06-03,SKU_0024,41.7945406741222,0,6.15,6.15
2024-06-04,SKU_0024,44.2280649604642,1,12.05,12.05
2024-06-05,SKU_0024,42.712393576835865,0,6.31,6.31
2024-06-06,SKU_0024,40.12220456591831,0,8.04,8.04
2024-06-07,SKU_0024,44.28743805242877,0,4.37,4.37
2024-06-08,SKU_0024,46.18053379080087,0,4.76,4.76
2024-06-09,SKU_0024,48.968836496226594,0,5.13,5.13
2024-06-10,SKU_0024,50.32257969539071,0,5.9,5.9
2024-06-11,SKU_0024,50.042108906772214,0,7.19,7.19
2024-06-12,SKU_0024,49.20959322046876,0,10.09,10.09
2024-06-13,SKU_0024,51.56459016334694,0,11.17,11.17
2024-06-14,SKU_0024,55.19025193505931,0,6.03,6.03
2024-06-15,SKU_0024,54.96492845774062,0,4.02,4.02
2024-06-16,SKU_0024,62.243112665703066,1,5.68,5.68
2024-06-17,SKU_0024,61.510554399045915,0,5.56,5.56
2024-06-18,SKU_0024,56.5750609946571,0,8.81,8.81
2024-06-19,SKU_0024,51.02302008899953,1,9.92,9.92
2024-06-20,SKU_0024,46.10910256465426,0,5.42,5.42
2024-06-21,SKU_0024,44.97836856097071,0,7.49,7.49
2024-06-22,SKU_0024,44.35655920826004,0,6.21,6.21
2024-06-23,SKU_0024,46.21094027514011,0,7.19,7.19
2024-06-24,SKU_0024,46.1316880595938,0,5.96,5.96
2024-06-25,SKU_0024,48.52612693120885,1,9.58,9.58
2024-06-26,SKU_0024,48.65701164328824,0,6.29,6.29
2024-06-27,SKU_0024,48.696502391568615,0,7.01,7.01
2024-06-28,SKU_0024,47.038024926111824,0,6.24,6.24
2024-06-29,SKU_0024,51.22929944820176,0,4.13,4.13
2024-06-30,SKU_0024,46.73169206368793,0,5.55,5.55
2024-07-01,SKU_0024,47.5842194859029,0,6.58,6.58
2024-07-02,SKU_0024,47.06841375586387,0,6.97,6.97
2024-07-03,SKU_0024,49.32876754311358,0,10.24,10.24
2024-07-04,SKU_0024,49.267156729362675,1,7.68,7.68
2024-07-05,SKU_0024,49.292714404138394,0,5.66,5.66
2024-07-06,SKU_0024,48.510385640662534,1,4.1,4.1
2024-07-07,SKU_0024,52.73995333899419,0,5.32,5.32
2024-07-08,SKU_0024,52.74756706446253,0,5.4,5.4
2024-07-09,SKU_0024,59.36451884095889,0,8.14,8.14
2024-07-10,SKU_0024,60.3421911755784,0,5.33,5.33
2024-07-11,SKU_0024,60.42102481500414,0,6.7,6.7
2024-07-12,SKU_0024,59.89646688002672,0,3.2,3.2
2024-07-13,SKU_0024,61.958966402762165,0,4.66,4.66
2024-07-14,SKU_0024,59.80975240464045,0,4.28,4.28
2024-07-15,SKU_0024,60.33505483043988,0,5.92,5.92
2024-07-16,SKU_0024,60.364518853870926,0,5.78,5.78
2024-07-17,SKU_0024,61.554093547416144,0,5.54,5.54
2024-07-18,SKU_0024,62.86051207853727,0,5.4,5.4
2024-07-19,SKU_0024,64.39512107149439,0,4.86,4.86
2024-07-20,SKU_0024,64.76285121514476,0,4.42,4.42
2024-07-21,SKU_0024,71.15558124314326,1,4.99,4.99
2024-07-22,SKU_0024,72.98273408307246,1,4.77,4.77
2024-07-23,SKU_0024,85.33477678049863,0,7.9,7.9
2024-07-24,SKU_0024,85.59040241819008,0,6.05,6.05
2024-07-25,SKU_0024,90.6592482153494,0,4.33,4.33
2024-07-26,SKU_0024,86.79465145828975,0,4.36,4.36
2024-07-27,SKU_0024,94.40484121959196,0,3.44,3.44
2024-07-28,SKU_0024,90.49868495676661,1,3.99,3.99
2024-07-29,SKU_0024,93.00823157664958,1,4.77,4.77
2024-07-30,SKU_0024,91.5442414662892,0,6.31,6.31
2024-07-31,SKU_0024,94.06093684503821,0,7.5,7.5
2024-08-01,SKU_0024,92.74511784701453,0,3.16,3.16
2024-08-02,SKU_0024,88.45552547540913,0,4.97,4.97
2024-08-03,SKU_0024,87.02577605877066,0,3.32,3.32
2024-08-04,SKU_0024,95.45922173513746,0,3.53,3.53
2024-08-05,SKU_0024,98.17344240763427,0,5.4,5.4
2024-08-06,SKU_0024,90.8677118649381,0,2.99,2.99
2024-08-07,SKU_0024,97.04042993818811,0,6.03,6.03
2024-08-08,SKU_0024,91.98604164900789,0,6.02,6.02
2024-08-09,SKU_0024,96.1816317811921,1,3.73,3.73
2024-08-10,SKU_0024,99.42745775446168,0,2.31,2.31
2024-08-11,SKU_0024,103.17297395255235,0,4.42,4.42
2024-08-12,SKU_0024,115.3070175031226,0,2.65,2.65
2024-08-13,SKU_0024,109.71431301446346,0,4.98,4.98
2024-08-14,SKU_0024,113.80967315880399,0,5.74,5.74
2024-08-15,SKU_0024,122.7442394220189,1,5.1,5.1
2024-08-16,SKU_0024,118.09652920070323,0,3.67,3.67
2024-08-17,SKU_0024,112.92875343554084,0,2.68,2.68
2024-08-18,SKU_0024,110.99951888865364,0,3.32,3.32
2024-08-19,SKU_0024,113.18343816651533,0,3.23,3.23
2024-08-20,SKU_0024,103.9989988526441,0,4.1,4.1
2024-08-21,SKU_0024,107.49726357523666,0,4.74,4.74
2024-08-22,SKU_0024,98.78662169350979,0,3.19,3.19
2024-08-23,SKU_0024,106.7577273853187,0,3.78,3.78
2024-08-24,SKU_0024,110.09989024468194,0,1.71,1.71
2024-08-25,SKU_0024,123.49200772380067,1,3.57,3.57
2024-08-26,SKU_0024,128.54814003784685,0,3.79,3.79
2024-08-27,SKU_0024,126.21891723900943,0,3.55,3.55
2024-08-28,SKU_0024,120.31306368475754,0,3.44,3.44
2024-08-29,SKU_0024,122.04998490105402,0,3.59,3.59
2024-08-30,SKU_0024,121.82866078533792,0,3.55,3.55
2024-08-31,SKU_0024,130.8149828062944,0,2.75,2.75
2024-09-01,SKU_0024,123.72567926356334,0,2.24,2.24
2024-09-02,SKU_0024,139.675373716736,1,3.93,3.93
2024-09-03,SKU_0024,150.7778539149044,0,4.0,4.0
2024-09-04,SKU_0024,148.94783882361648,0,4.14,4.14
2024-09-05,SKU_0024,165.91331007831158,0,2.76,2.76
2024-09-06,SKU_0024,158.2977475516271,0,2.84,2.84
2024-09-07,SKU_0024,160.26250469834014,0,2.79,2.79
2024-09-08,SKU_0024,148.44653534975936,0,2.84,2.84
2024-09-09,SKU_0024,165.83926190613312,0,3.27,3.27
2024-09-10,SKU_0024,150.23125527004618,0,5.22,5.22
2024-09-11,SKU_0024,137.7925518824222,0,4.19,4.19
2024-09-12,SKU_0024,132.64369130424873,0,3.1,3.1
2024-09-13,SKU_0024,143.596307281783,0,2.41,2.41
2024-09-14,SKU_0024,152.06326238193714,0,2.44,2.44
2024-09-15,SKU_0024,153.1809146945214,1,2.19,2.19
2024-09-16,SKU_0024,162.8379027758623,0,2.83,2.83
2024-09-17,SKU_0024,161.71417434389406,0,3.96,3.96
2024-09-18,SKU_0024,165.8653223262031,0,4.69,4.69
2024-09-19,SKU_0024,183.14527902015234,0,2.32,2.32
2024-09-20,SKU_0024,180.45520584751233,0,2.61,2.61
2024-09-21,SKU_0024,172.34533449960247,0,2.18,2.18
2024-09-22,SKU_0024,177.2786033899389,0,2.34,2.34
2024-09-23,SKU_0024,185.3301786912311,0,2.91,2.91
2024-09-24,SKU_0024,186.56241504490634,0,3.35,3.35
2024-09-25,SKU_0024,198.1389846329053,0,4.52,4.52
2024-09-26,SKU_0024,195.7607360061412,0,3.93,3.93
2024-09-27,SKU_0024,197.2645930382771,0,3.77,3.77
2024-09-28,SKU_0024,201.74820952577073,1,2.41,2.41
2024-09-29,SKU_0024,205.2568444510225,0,2.0,2.0
2024-09-30,SKU_0024,226.11831781496232,0,2.14,2.14
2024-10-01,SKU_0024,231.18812370778016,0,2.77,2.77
2024-10-02,SKU_0024,227.0108104187665,0,3.71,3.71
2024-10-03,SKU_0024,234.3173847474253,0,3.37,3.37
2024-10-04,SKU_0024,248.9389266403628,0,2.54,2.54
2024-10-05,SKU_0024,260.77597837027935,0,1.62,1.62
2024-10-06,SKU_0024,272.26889774373115,0,1.69,1.69
2024-10-07,SKU_0024,248.86414968696894,1,4.31,4.31
2024-10-08,SKU_0024,214.29560786008958,0,2.69,2.69
2024-10-09,SKU_0024,231.33624987780743,0,4.25,4.25
2024-10-10,SKU_0024,237.50857452176882,0,3.06,3.06
2024-10-11,SKU_0024,237.20128419290393,0,1.96,1.96
2024-10-12,SKU_0024,247.29151484115692,0,1.5,1.5
2024-10-13,SKU_0024,277.6070040056844,0,1.67,1.67
2024-10-14,SKU_0024,302.1786288678516,0,2.5,2.5
2024-10-15,SKU_0024,320.13781123679126,0,2.24,2.24
2024-10-16,SKU_0024,303.5505110738725,0,3.91,3.91
2024-10-17,SKU_0024,290.07530945784083,0,2.5,2.5
2024-10-18,SKU_0024,251.3776263993937,0,2.57,2.57
2024-10-19,SKU_0024,261.11661403411347,0,2.11,2.11
2024-10-20,SKU_0024,279.07616473618924,0,2.67,2.67
2024-10-21,SKU_0024,299.7340013653493,0,2.14,2.14
2024-10-22,SKU_0024,312.1304618919524,0,2.8,2.8
2024-10-23,SKU_0024,309.25841936350554,0,2.17,2.17
2024-10-24,SKU_0024,298.9632297165461,0,2.65,2.65
2024-10-25,SKU_0024,284.5186202693944,0,2.69,2.69
2024-10-26,SKU_0024,281.7424088152215,0,1.91,1.91
2024-10-27,SKU_0024,265.6882514247044,0,3.17,3.17
2024-10-28,SKU_0024,295.2082023984971,0,2.64,2.64
2024-10-29,SKU_0024,273.01823424457285,0,2.64,2.64
2024-10-30,SKU_0024,269.80929333258985,0,3.38,3.38
2024-10-31,SKU_0024,240.21690442817751,0,2.16,2.16
2024-11-01,SKU_0024,244.52940690379984,0,1.98,1.98
2024-11-02,SKU_0024,244.49443617667296,0,1.55,1.55
2024-11-03,SKU_0024,239.31606632761626,0,2.13,2.13
2024-11-04,SKU_0024,226.290174926436,0,2.68,2.68
2024-11-05,SKU_0024,226.32360274753503,0,4.13,4.13
2024-11-06,SKU_0024,219.04960089711176,0,3.36,3.36
2024-11-07,SKU_0024,217.25811547733525,0,2.52,2.52
2024-11-08,SKU_0024,244.33296825590543,0,3.22,3.22
2024-11-09,SKU_0024,246.87016533074785,0,1.11,1.11
2024-11-10,SKU_0024,254.89063848245257,0,2.12,2.12
2024-11-11,SKU_0024,247.8854385064416,0,2.77,2.77
2024-11-12,SKU_0024,236.4887332708252,0,3.23,3.23
2024-11-13,SKU_0024,236.1632030908189,0,3.74,3.74
2024-11-14,SKU_0024,274.4471374571547,0,2.9,2.9
2024-11-15,SKU_0024,269.7546934218083,0,2.54,2.54
2024-11-16,SKU_0024,275.66855912131444,0,1.72,1.72
2024-11-17,SKU_0024,262.30169802148305,1,1.85,1.85
2024-11-18,SKU_0024,222.33361811712098,0,2.81,2.81
2024-11-19,SKU_0024,212.04301567506002,0,2.82,2.82
2024-11-20,SKU_0024,244.60183612260872,0,2.94,2.94
2024-11-21,SKU_0024,253.49780077304513,0,3.78,3.78
2024-11-22,SKU_0024,279.7260131410373,0,3.16,3.16
2024-11-23,SKU_0024,273.9504540793422,0,2.5,2.5
2024-11-24,SKU_0024,237.82554466541123,0,2.73,2.73
2024-11-25,SKU_0024,222.5195268938678,0,2.93,2.93
2024-11-26,SKU_0024,227.8839127620646,0,4.21,4.21
2024-11-27,SKU_0024,231.15608532595158,0,3.83,3.83
2024-11-28,SKU_0024,231.01155908535125,0,4.7,4.7
2024-11-29,SKU_0024,223.77762379901048,0,2.17,2.17
2024-11-30,SKU_0024,236.75734338773944,0,2.48,2.48
2024-12-01,SKU_0024,229.74154245773389,0,1.82,1.82
2024-12-02,SKU_0024,234.02406707858597,0,3.32,3.32
2024-12-03,SKU_0024,236.78289127917446,0,2.45,2.45
2024-12-04,SKU_0024,231.60503930802125,0,2.86,2.86
2024-12-05,SKU_0024,219.6764410041999,1,3.02,3.02
2024-12-06,SKU_0024,214.11557425844092,0,2.86,2.86
2024-12-07,SKU_0024,239.5909855998599,0,2.37,2.37
2024-12-08,SKU_0024,256.12871590519484,0,3.73,3.73
2024-12-09,SKU_0024,272.29973827125434,0,2.73,2.73
2024-12-10,SKU_0024,259.74895739559713,0,3.97,3.97
2024-12-11,SKU_0024,238.28186024882052,1,4.46,4.46
2024-12-12,SKU_0024,254.4855134252832,1,4.31,4.31
2024-12-13,SKU_0024,268.68238263543435,0,2.6,2.6
2024-12-14,SKU_0024,270.9041008608571,0,2.67,2.67
2024-12-15,SKU_0024,264.94771208622285,0,1.87,1.87
2024-12-16,SKU_0024,242.66837865027446,0,1.83,1.83
2024-12-17,SKU_0024,255.632237931816,0,3.82,3.82
2024-12-18,SKU_0024,274.4881108368589,1,2.9,2.9
2024-12-19,SKU_0024,263.52873209149345,0,4.21,4.21
2024-12-20,SKU_0024,251.74242107694994,0,2.39,2.39
2024-12-21,SKU_0024,271.20368444579515,0,1.78,1.78
2024-12-22,SKU_0024,260.9576866108735,0,4.09,4.09
2024-12-23,SKU_0024,290.3542956346685,0,2.83,2.83
2024-12-24,SKU_0024,288.46067867766146,0,3.27,3.27
2024-12-25,SKU_0024,281.8471995452065,0,4.18,4.18
2024-12-26,SKU_0024,282.61104657646865,0,3.79,3.79
2024-12-27,SKU_0024,276.1305205596446,0,3.29,3.29
2024-12-28,SKU_0024,295.43427654060264,0,1.66,1.66
2024-12-29,SKU_0024,311.5609564959558,0,2.52,2.52
2024-12-30,SKU_0024,332.58031627508353,0,2.59,2.59
2024-01-01,SKU_0025,23.378113333223705,0,14.38,14.38
2024-01-02,SKU_0025,22.68386218973223,0,21.28,21.28
2024-01-03,SKU_0025,21.466195020828017,0,15.76,15.76
2024-01-04,SKU_0025,19.552055192985986,0,25.56,25.56
2024-01-05,SKU_0025,18.745122878241318,0,16.54,16.54
2024-01-06,SKU_0025,19.790000353184567,0,13.19,13.19
2024-01-07,SKU_0025,19.29241012705577,0,15.27,15.27
2024-01-08,SKU_0025,18.896007188467046,1,28.74,28.74
2024-01-09,SKU_0025,18.48614491328611,0,30.15,30.15
2024-01-10,SKU_0025,19.91959633899995,0,19.35,19.35
2024-01-11,SKU_0025,18.840353525830043,0,20.55,20.55
2024-01-12,SKU_0025,19.156158065157474,0,16.99,16.99
2024-01-13,SKU_0025,19.07762659337523,0,12.23,12.23
2024-01-14,SKU_0025,19.15553821048228,0,16.64,16.64
2024-01-15,SKU_0025,19.43844682164821,0,17.25,17.25
2024-01-16,SKU_0025,19.505233150356858,0,18.03,18.03
2024-01-17,SKU_0025,20.455751900109544,0,27.0,27.0
2024-01-18,SKU_0025,20.419874561050822,0,29.63,29.05
2024-01-19,SKU_0025,22.672919831431205,1,25.21,25.21
2024-01-20,SKU_0025,22.733510052366537,0,13.83,13.83
2024-01-21,SKU_0025,20.524761530053315,0,15.5,15.5
2024-01-22,SKU_0025,21.32607832312513,0,17.51,17.51
2024-01-23,SKU_0025,21.833739712012168,0,29.06,29.06
2024-01-24,SKU_0025,21.876416150777768,0,24.42,24.42
2024-01-25,SKU_0025,21.538346174991172,0,13.97,8.57
2024-01-26,SKU_0025,18.971877394402465,0,23.65,23.65
2024-01-27,SKU_0025,16.880297303996635,0,20.36,20.36
2024-01-28,SKU_0025,18.63419353392155,0,19.23,19.23
2024-01-29,SKU_0025,17.990936419884523,1,18.74,18.74
2024-01-30,SKU_0025,19.06406833902047,0,25.16,25.16
2024-01-31,SKU_0025,17.315868373472995,1,49.6,46.1
2024-02-01,SKU_0025,16.26168667661765,1,41.32,0.0
2024-02-02,SKU_0025,16.93750319377247,0,20.97,20.97
2024-02-03,SKU_0025,16.83365615678648,0,20.54,20.54
2024-02-04,SKU_0025,17.385564846430437,0,18.52,18.52
2024-02-05,SKU_0025,17.371350069199845,0,28.56,28.56
2024-02-06,SKU_0025,17.156240476114824,0,27.97,27.97
2024-02-07,SKU_0025,16.47030979872747,0,29.33,29.33
2024-02-08,SKU_0025,15.331648088930528,0,31.98,2.86
2024-02-09,SKU_0025,16.677846333889438,0,19.06,19.06
2024-02-10,SKU_0025,18.32231687615669,0,13.42,13.42
2024-02-11,SKU_0025,17.215284810994568,0,18.42,18.42
2024-02-12,SKU_0025,16.111815662172944,0,26.72,26.72
2024-02-13,SKU_0025,15.779103578191362,0,34.6,34.6
2024-02-14,SKU_0025,16.104723390095323,0,35.73,35.73
2024-02-15,SKU_0025,15.929990295938582,0,26.28,26.28
2024-02-16,SKU_0025,16.41465804158928,0,20.43,20.43
2024-02-17,SKU_0025,16.366225356556836,0,15.99,15.99
2024-02-18,SKU_0025,16.254046827728214,0,20.24,20.24
2024-02-19,SKU_0025,18.786276643882307,0,16.02,16.02
2024-02-20,SKU_0025,18.203510178457407,0,27.2,27.2
2024-02-21,SKU_0025,20.085763007343875,0,47.41,47.41
2024-02-22,SKU_0025,21.907368470327498,0,16.94,15.91
2024-02-23,SKU_0025,22.58009239164226,1,28.14,28.14
2024-02-24,SKU_0025,20.115702727208966,0,17.67,17.67
2024-02-25,SKU_0025,20.153222268851685,0,19.3,19.3
2024-02-26,SKU_0025,19.540368481688812,0,18.19,18.19
2024-02-27,SKU_0025,19.563937455171967,0,29.27,29.27
2024-02-28,SKU_0025,18.35514539503434,0,25.56,25.56
2024-02-29,SKU_0025,19.207203964334735,0,18.64,18.64
2024-03-01,SKU_0025,20.376545657975935,0,23.43,23.43
2024-03-02,SKU_0025,21.858415035630117,0,18.12,18.12
2024-03-03,SKU_0025,21.362888875018925,0,14.09,14.09
2024-03-04,SKU_0025,20.047205065011685,0,19.73,19.73
2024-03-05,SKU_0025,20.47471337311743,0,23.19,23.19
2024-03-06,SKU_0025,22.74977124312447,0,18.49,18.49
2024-03-07,SKU_0025,22.844684584933784,0,26.64,26.64
2024-03-08,SKU_0025,23.47312837174488,0,21.31,21.31
2024-03-09,SKU_0025,23.144585988408156,0,14.53,14.53
2024-03-10,SKU_0025,22.455884019021198,1,25.11,25.11
2024-03-11,SKU_0025,23.36056234252334,0,20.96,20.96
2024-03-12,SKU_0025,23.212367638828557,0,25.82,25.82
2024-03-13,SKU_0025,23.781229646629463,0,19.31,19.31
2024-03-14,SKU_0025,24.516515945061762,0,24.48,24.48
2024-03-15,SKU_0025,25.033076765177917,0,13.97,13.97
2024-03-16,SKU_0025,25.885147280841657,0,16.9,16.9
2024-03-17,SKU_0025,24.59366762506038,0,13.03,13.03
2024-03-18,SKU_0025,23.281224838236263,0,15.91,15.91
2024-03-19,SKU_0025,23.221763907869356,0,24.58,24.58
2024-03-20,SKU_0025,23.195916707470268,0,25.49,25.49
2024-03-21,SKU_0025,22.4802442367418,0,23.82,23.82
2024-03-22,SKU_0025,22.80767055826114,0,15.59,15.59
2024-03-23,SKU_0025,24.085017176054205,0,16.01,16.01
2024-03-24,SKU_0025,25.863705805170664,0,16.73,16.73
2024-03-25,SKU_0025,28.15081702190286,0,23.68,23.68
2024-03-26,SKU_0025,26.015389798867357,0,24.25,24.25
2024-03-27,SKU_0025,24.261927783743175,0,22.37,22.37
