date,sku,on_hand,received_qty,ordered_qty,sales_qty
2024-03-21,SKU_0026,211.92,0.0,0.0,50.56
2024-03-22,SKU_0026,170.02,0.0,0.0,41.9
2024-03-23,SKU_0026,136.99,0.0,0.0,33.03
2024-03-24,SKU_0026,95.84,0.0,0.0,41.15
2024-03-25,SKU_0026,34.33,0.0,358.85,61.51
2024-03-26,SKU_0026,0.0,0.0,0.0,34.33
2024-03-27,SKU_0026,327.78,397.35,0.0,69.57
2024-03-28,SKU_0026,275.05,0.0,0.0,52.73
2024-03-29,SKU_0026,233.09,0.0,0.0,41.96
2024-03-30,SKU_0026,201.13,0.0,0.0,31.96
2024-03-31,SKU_0026,172.73,0.0,0.0,28.4
2024-04-01,SKU_0026,129.16,0.0,277.42,43.57
2024-04-02,SKU_0026,77.71,0.0,0.0,51.45
2024-04-03,SKU_0026,393.96,358.85,0.0,42.6
2024-04-04,SKU_0026,362.74,0.0,0.0,31.22
2024-04-05,SKU_0026,327.31,0.0,0.0,35.43
2024-04-06,SKU_0026,293.47,0.0,0.0,33.84
2024-04-07,SKU_0026,253.1,0.0,0.0,40.37
2024-04-08,SKU_0026,200.66,0.0,207.42,52.44
2024-04-09,SKU_0026,146.11,0.0,0.0,54.55
2024-04-10,SKU_0026,373.89,277.42,0.0,49.64
2024-04-11,SKU_0026,328.07,0.0,0.0,45.82
2024-04-12,SKU_0026,297.97,0.0,0.0,30.1
2024-04-13,SKU_0026,269.38,0.0,0.0,28.59
2024-04-14,SKU_0026,237.16,0.0,0.0,32.22
2024-04-15,SKU_0026,196.3,0.0,141.13,40.86
2024-04-16,SKU_0026,141.64,0.0,0.0,54.66
2024-04-17,SKU_0026,308.42,207.42,0.0,40.64
2024-04-18,SKU_0026,270.72,0.0,0.0,37.7
2024-04-19,SKU_0026,226.5,0.0,0.0,44.22
2024-04-20,SKU_0026,200.65,0.0,0.0,25.85
2024-04-21,SKU_0026,171.19,0.0,0.0,29.46
2024-04-22,SKU_0026,127.42,0.0,222.94,43.77
2024-04-23,SKU_0026,83.5,0.0,0.0,43.92
2024-04-24,SKU_0026,154.86,141.13,0.0,69.77
2024-04-25,SKU_0026,118.58,0.0,0.0,36.28
2024-04-26,SKU_0026,77.87,0.0,0.0,40.71
2024-04-27,SKU_0026,46.42,0.0,0.0,31.45
2024-04-28,SKU_0026,3.63,0.0,0.0,42.79
2024-04-29,SKU_0026,0.0,0.0,301.45,3.63
2024-04-30,SKU_0026,0.0,0.0,0.0,0.0
2024-05-01,SKU_0026,143.24,222.94,0.0,79.7
2024-05-02,SKU_0026,62.96,0.0,0.0,80.28
2024-05-03,SKU_0026,20.44,0.0,0.0,42.52
2024-05-04,SKU_0026,0.0,0.0,0.0,20.44
2024-05-05,SKU_0026,0.0,0.0,0.0,0.0
2024-05-06,SKU_0026,0.0,0.0,306.01,0.0
2024-05-07,SKU_0026,0.0,0.0,0.0,0.0
2024-05-08,SKU_0026,233.35,301.45,0.0,68.1
2024-05-09,SKU_0026,154.3,0.0,0.0,79.05
2024-05-10,SKU_0026,97.35,0.0,0.0,56.95
2024-05-11,SKU_0026,49.25,0.0,0.0,48.1
2024-05-12,SKU_0026,16.39,0.0,0.0,32.86
2024-05-13,SKU_0026,0.0,0.0,344.37,16.39
2024-05-14,SKU_0026,0.0,0.0,0.0,0.0
2024-05-15,SKU_0026,223.22,306.01,0.0,82.79
2024-05-16,SKU_0026,131.74,0.0,0.0,91.48
2024-05-17,SKU_0026,101.29,0.0,0.0,30.45
2024-05-18,SKU_0026,60.98,0.0,0.0,40.31
2024-05-19,SKU_0026,30.5,0.0,0.0,30.48
2024-05-20,SKU_0026,0.0,0.0,366.29,30.5
2024-05-21,SKU_0026,0.0,0.0,0.0,0.0
2024-05-22,SKU_0026,281.65,344.37,0.0,62.72
2024-05-23,SKU_0026,235.11,0.0,0.0,46.54
2024-05-24,SKU_0026,191.9,0.0,0.0,43.21
2024-05-25,SKU_0026,148.26,0.0,0.0,43.64
2024-05-26,SKU_0026,98.65,0.0,0.0,49.61
2024-05-27,SKU_0026,44.52,0.0,333.79,54.13
2024-05-28,SKU_0026,0.0,0.0,0.0,44.52
2024-05-29,SKU_0026,301.15,366.29,0.0,65.14
2024-05-30,SKU_0026,249.69,0.0,0.0,51.46
2024-05-31,SKU_0026,199.53,0.0,0.0,50.16
2024-06-01,SKU_0026,167.03,0.0,0.0,32.5
2024-06-02,SKU_0026,124.63,0.0,0.0,42.4
2024-06-03,SKU_0026,65.14,0.0,319.25,59.49
2024-06-04,SKU_0026,8.11,0.0,0.0,57.03
2024-06-05,SKU_0026,291.16,333.79,0.0,50.74
2024-06-06,SKU_0026,241.91,0.0,0.0,49.25
2024-06-07,SKU_0026,207.53,0.0,0.0,34.38
2024-06-08,SKU_0026,177.9,0.0,0.0,29.63
2024-06-09,SKU_0026,141.75,0.0,0.0,36.15
2024-06-10,SKU_0026,115.12,0.0,229.01,26.63
2024-06-11,SKU_0026,79.38,0.0,0.0,35.74
2024-06-12,SKU_0026,330.69,319.25,0.0,67.94
2024-06-13,SKU_0026,278.87,0.0,0.0,51.82
2024-06-14,SKU_0026,242.27,0.0,0.0,36.6
2024-06-15,SKU_0026,196.05,0.0,0.0,46.22
2024-06-16,SKU_0026,157.45,0.0,0.0,38.6
2024-06-17,SKU_0026,111.76,0.0,252.31,45.69
2024-06-18,SKU_0026,57.33,0.0,0.0,54.43
2024-06-19,SKU_0026,191.23,229.01,0.0,95.11
2024-06-20,SKU_0026,132.42,0.0,0.0,58.81
2024-06-21,SKU_0026,86.01,0.0,0.0,46.41
2024-06-22,SKU_0026,45.18,0.0,0.0,40.83
2024-06-23,SKU_0026,18.45,0.0,0.0,26.73
2024-06-24,SKU_0026,0.0,0.0,354.45,18.45
2024-06-25,SKU_0026,0.0,0.0,0.0,0.0
2024-06-26,SKU_0026,188.73,252.31,0.0,63.58
2024-06-27,SKU_0026,100.43,0.0,0.0,88.3
2024-06-28,SKU_0026,59.27,0.0,0.0,41.16
2024-06-29,SKU_0026,13.46,0.0,0.0,45.81
2024-06-30,SKU_0026,0.0,0.0,0.0,13.46
2024-07-01,SKU_0026,0.0,0.0,314.66,0.0
2024-07-02,SKU_0026,0.0,0.0,0.0,0.0
2024-07-03,SKU_0026,291.87,354.45,0.0,62.58
2024-07-04,SKU_0026,250.67,0.0,0.0,41.2
2024-07-05,SKU_0026,164.69,0.0,0.0,85.98
2024-07-06,SKU_0026,114.79,0.0,0.0,49.9
2024-07-07,SKU_0026,60.83,0.0,0.0,53.96
2024-07-08,SKU_0026,0.88,0.0,367.57,59.95
2024-07-09,SKU_0026,0.0,0.0,0.0,0.88
2024-07-10,SKU_0026,259.77,314.66,0.0,54.89
2024-07-11,SKU_0026,188.89,0.0,0.0,70.88
2024-07-12,SKU_0026,155.32,0.0,0.0,33.57
2024-07-13,SKU_0026,106.1,0.0,0.0,49.22
2024-07-14,SKU_0026,65.55,0.0,0.0,40.55
2024-07-15,SKU_0026,23.89,0.0,355.07,41.66
2024-07-16,SKU_0026,0.0,0.0,0.0,23.89
2024-07-17,SKU_0026,313.12,367.57,0.0,54.45
2024-07-18,SKU_0026,258.45,0.0,0.0,54.67
2024-07-19,SKU_0026,215.12,0.0,0.0,43.33
2024-07-20,SKU_0026,181.96,0.0,0.0,33.16
2024-07-21,SKU_0026,116.98,0.0,0.0,64.98
2024-07-22,SKU_0026,70.25,0.0,313.1,46.73
2024-07-23,SKU_0026,26.24,0.0,0.0,44.01
2024-07-24,SKU_0026,319.22,355.07,0.0,62.09
2024-07-25,SKU_0026,249.47,0.0,0.0,69.75
2024-07-26,SKU_0026,198.4,0.0,0.0,51.07
2024-07-27,SKU_0026,142.96,0.0,0.0,55.44
2024-07-28,SKU_0026,55.96,0.0,0.0,87.0
2024-07-29,SKU_0026,0.0,0.0,416.36,55.96
2024-07-30,SKU_0026,0.0,0.0,0.0,0.0
2024-07-31,SKU_0026,217.36,313.1,0.0,95.74
2024-08-01,SKU_0026,148.35,0.0,0.0,69.01
2024-08-02,SKU_0026,109.35,0.0,0.0,39.0
2024-08-03,SKU_0026,46.21,0.0,0.0,63.14
2024-08-04,SKU_0026,0.0,0.0,0.0,46.21
2024-08-05,SKU_0026,0.0,0.0,386.32,0.0
2024-08-06,SKU_0026,0.0,0.0,0.0,0.0
2024-08-07,SKU_0026,368.06,416.36,0.0,48.3
2024-08-08,SKU_0026,312.56,0.0,0.0,55.5
2024-08-09,SKU_0026,273.78,0.0,0.0,38.78
2024-08-10,SKU_0026,238.78,0.0,0.0,35.0
2024-08-11,SKU_0026,193.73,0.0,0.0,45.05
2024-08-12,SKU_0026,133.18,0.0,250.75,60.55
2024-08-13,SKU_0026,67.53,0.0,0.0,65.65
2024-08-14,SKU_0026,373.69,386.32,0.0,80.16
2024-08-15,SKU_0026,318.06,0.0,0.0,55.63
2024-08-16,SKU_0026,261.99,0.0,0.0,56.07
2024-08-17,SKU_0026,229.92,0.0,0.0,32.07
2024-08-18,SKU_0026,192.53,0.0,0.0,37.39
2024-08-19,SKU_0026,134.95,0.0,326.07,57.58
2024-08-20,SKU_0026,86.75,0.0,0.0,48.2
2024-08-21,SKU_0026,295.33,250.75,0.0,42.17
2024-08-22,SKU_0026,225.28,0.0,0.0,70.05
2024-08-23,SKU_0026,174.07,0.0,0.0,51.21
2024-08-24,SKU_0026,154.1,0.0,0.0,19.97
2024-08-25,SKU_0026,120.79,0.0,0.0,33.31
2024-08-26,SKU_0026,85.87,0.0,297.4,34.92
2024-08-27,SKU_0026,40.04,0.0,0.0,45.83
2024-08-28,SKU_0026,316.54,326.07,0.0,49.57
2024-08-29,SKU_0026,261.71,0.0,0.0,54.83
2024-08-30,SKU_0026,222.64,0.0,0.0,39.07
2024-08-31,SKU_0026,183.78,0.0,0.0,38.86
2024-09-01,SKU_0026,141.77,0.0,0.0,42.01
2024-09-02,SKU_0026,98.91,0.0,245.51,42.86
2024-09-03,SKU_0026,50.19,0.0,0.0,48.72
2024-09-04,SKU_0026,294.69,297.4,0.0,52.9
2024-09-05,SKU_0026,245.59,0.0,0.0,49.1
2024-09-06,SKU_0026,215.96,0.0,0.0,29.63
2024-09-07,SKU_0026,184.09,0.0,0.0,31.87
2024-09-08,SKU_0026,152.22,0.0,0.0,31.87
2024-09-09,SKU_0026,110.23,0.0,230.48,41.99
2024-09-10,SKU_0026,63.93,0.0,0.0,46.3
2024-09-11,SKU_0026,258.49,245.51,0.0,50.95
2024-09-12,SKU_0026,193.45,0.0,0.0,65.04
2024-09-13,SKU_0026,154.14,0.0,0.0,39.31
2024-09-14,SKU_0026,110.63,0.0,0.0,43.51
2024-09-15,SKU_0026,53.25,0.0,0.0,57.38
2024-09-16,SKU_0026,12.33,0.0,320.68,40.92
2024-09-17,SKU_0026,0.0,0.0,0.0,12.33
2024-09-18,SKU_0026,180.46,230.48,0.0,50.02
2024-09-19,SKU_0026,120.92,0.0,0.0,59.54
2024-09-20,SKU_0026,81.04,0.0,0.0,39.88
2024-09-21,SKU_0026,40.73,0.0,0.0,40.31
2024-09-22,SKU_0026,0.0,0.0,0.0,40.73
2024-09-23,SKU_0026,0.0,0.0,308.06,0.0
2024-09-24,SKU_0026,0.0,0.0,0.0,0.0
2024-09-25,SKU_0026,272.7,320.68,0.0,47.98
2024-09-26,SKU_0026,194.13,0.0,0.0,78.57
2024-09-27,SKU_0026,156.28,0.0,0.0,37.85
2024-09-28,SKU_0026,127.68,0.0,0.0,28.6
2024-09-29,SKU_0026,63.2,0.0,0.0,64.48
2024-09-30,SKU_0026,20.94,0.0,309.74,42.26
2024-10-01,SKU_0026,0.0,0.0,0.0,20.94
2024-10-02,SKU_0026,258.93,308.06,0.0,49.13
2024-10-03,SKU_0026,204.96,0.0,0.0,53.97
2024-10-04,SKU_0026,160.45,0.0,0.0,44.51
2024-10-05,SKU_0026,125.16,0.0,0.0,35.29
2024-10-06,SKU_0026,83.17,0.0,0.0,41.99
2024-10-07,SKU_0026,25.7,0.0,317.24,57.47
2024-10-08,SKU_0026,0.0,0.0,0.0,25.7
2024-10-09,SKU_0026,227.11,309.74,0.0,82.63
2024-10-10,SKU_0026,168.47,0.0,0.0,58.64
2024-10-11,SKU_0026,118.4,0.0,0.0,50.07
2024-10-12,SKU_0026,67.47,0.0,0.0,50.93
2024-10-13,SKU_0026,3.71,0.0,0.0,63.76
2024-10-14,SKU_0026,0.0,0.0,373.56,3.71
2024-10-15,SKU_0026,0.0,0.0,0.0,0.0
2024-10-16,SKU_0026,250.58,317.24,0.0,66.66
2024-10-17,SKU_0026,207.28,0.0,0.0,43.3
2024-10-18,SKU_0026,174.92,0.0,0.0,32.36
2024-10-19,SKU_0026,124.51,0.0,0.0,50.41
2024-10-20,SKU_0026,64.68,0.0,0.0,59.83
2024-10-21,SKU_0026,14.94,0.0,337.95,49.74
2024-10-22,SKU_0026,0.0,0.0,0.0,14.94
2024-10-23,SKU_0026,325.64,373.56,0.0,47.92
2024-10-24,SKU_0026,258.27,0.0,0.0,67.37
2024-10-25,SKU_0026,209.74,0.0,0.0,48.53
2024-10-26,SKU_0026,179.27,0.0,0.0,30.47
2024-10-27,SKU_0026,133.67,0.0,0.0,45.6
2024-10-28,SKU_0026,73.08,0.0,299.35,60.59
2024-10-29,SKU_0026,0.0,0.0,0.0,73.08
2024-10-30,SKU_0026,240.82,337.95,0.0,97.13
2024-10-31,SKU_0026,125.8,0.0,0.0,115.02
2024-11-01,SKU_0026,69.71,0.0,0.0,56.09
2024-11-02,SKU_0026,36.12,0.0,0.0,33.59
2024-11-03,SKU_0026,0.0,0.0,0.0,36.12
2024-11-04,SKU_0026,0.0,0.0,466.54,0.0
2024-11-05,SKU_0026,0.0,0.0,0.0,0.0
2024-11-06,SKU_0026,210.85,299.35,0.0,88.5
2024-11-07,SKU_0026,131.69,0.0,0.0,79.16
2024-11-08,SKU_0026,63.68,0.0,0.0,68.01
2024-11-09,SKU_0026,0.0,0.0,0.0,63.68
2024-11-10,SKU_0026,0.0,0.0,0.0,0.0
2024-11-11,SKU_0026,0.0,0.0,399.31,0.0
2024-11-12,SKU_0026,0.0,0.0,0.0,0.0
2024-11-13,SKU_0026,388.49,466.54,0.0,78.05
2024-11-14,SKU_0026,329.34,0.0,0.0,59.15
2024-11-15,SKU_0026,252.65,0.0,0.0,76.69
2024-11-16,SKU_0026,196.39,0.0,0.0,56.26
2024-11-17,SKU_0026,158.08,0.0,0.0,38.31
2024-11-18,SKU_0026,94.83,0.0,362.23,63.25
2024-11-19,SKU_0026,0.0,0.0,0.0,94.83
2024-11-20,SKU_0026,293.91,399.31,0.0,105.4
2024-11-21,SKU_0026,224.38,0.0,0.0,69.53
2024-11-22,SKU_0026,58.96,0.0,0.0,165.42
2024-11-23,SKU_0026,6.59,0.0,0.0,52.37
2024-11-24,SKU_0026,0.0,0.0,0.0,6.59
2024-11-25,SKU_0026,0.0,0.0,602.55,0.0
2024-11-26,SKU_0026,0.0,0.0,0.0,0.0
2024-11-27,SKU_0026,249.86,362.23,0.0,112.37
2024-11-28,SKU_0026,105.7,0.0,0.0,144.16
2024-11-29,SKU_0026,23.33,0.0,0.0,82.37
2024-11-30,SKU_0026,0.0,0.0,0.0,23.33
2024-12-01,SKU_0026,0.0,0.0,0.0,0.0
2024-12-02,SKU_0026,0.0,0.0,549.87,0.0
2024-12-03,SKU_0026,0.0,0.0,0.0,0.0
2024-12-04,SKU_0026,509.01,602.55,0.0,93.54
2024-12-05,SKU_0026,397.54,0.0,0.0,111.47
2024-12-06,SKU_0026,318.42,0.0,0.0,79.12
2024-12-07,SKU_0026,247.09,0.0,0.0,71.33
2024-12-08,SKU_0026,160.95,0.0,0.0,86.14
2024-12-09,SKU_0026,91.58,0.0,537.1,69.37
2024-12-10,SKU_0026,0.0,0.0,0.0,91.58
2024-12-11,SKU_0026,411.63,549.87,0.0,138.24
2024-12-12,SKU_0026,272.64,0.0,0.0,138.99
2024-12-13,SKU_0026,170.97,0.0,0.0,101.67
2024-12-14,SKU_0026,85.82,0.0,0.0,85.15
2024-12-15,SKU_0026,0.0,0.0,0.0,85.82
2024-12-16,SKU_0026,0.0,0.0,739.99,0.0
2024-12-17,SKU_0026,0.0,0.0,0.0,0.0
2024-12-18,SKU_0026,431.45,537.1,0.0,105.65
2024-12-19,SKU_0026,327.9,0.0,0.0,103.55
2024-12-20,SKU_0026,193.83,0.0,0.0,134.07
2024-12-21,SKU_0026,145.69,0.0,0.0,48.14
2024-12-22,SKU_0026,86.12,0.0,0.0,59.57
2024-12-23,SKU_0026,0.0,0.0,641.23,86.12
2024-12-24,SKU_0026,0.0,0.0,0.0,0.0
2024-12-25,SKU_0026,617.59,739.99,0.0,122.4
2024-12-26,SKU_0026,512.86,0.0,0.0,104.73
2024-12-27,SKU_0026,359.55,0.0,0.0,153.31
2024-12-28,SKU_0026,283.31,0.0,0.0,76.24
2024-12-29,SKU_0026,181.02,0.0,0.0,102.29
2024-12-30,SKU_0026,82.55,0.0,632.58,98.47
2024-01-01,SKU_0027,43.87,0.0,583.22,17.13
2024-01-02,SKU_0027,10.54,0.0,0.0,33.33
2024-01-03,SKU_0027,0.0,0.0,0.0,10.54
2024-01-04,SKU_0027,0.0,0.0,0.0,0.0
2024-01-05,SKU_0027,558.12,583.22,0.0,25.1
2024-01-06,SKU_0027,538.07,0.0,0.0,20.05
2024-01-07,SKU_0027,511.91,0.0,0.0,26.16
2024-01-08,SKU_0027,485.84,0.0,141.25,26.07
2024-01-09,SKU_0027,438.69,0.0,0.0,47.15
2024-01-10,SKU_0027,398.51,0.0,0.0,40.18
2024-01-11,SKU_0027,374.48,0.0,0.0,24.03
2024-01-12,SKU_0027,492.66,141.25,0.0,23.07
2024-01-13,SKU_0027,468.57,0.0,0.0,24.09
2024-01-14,SKU_0027,447.11,0.0,0.0,21.46
2024-01-15,SKU_0027,425.38,0.0,245.25,21.73
2024-01-16,SKU_0027,395.53,0.0,0.0,29.85
2024-01-17,SKU_0027,370.3,0.0,0.0,25.23
2024-01-18,SKU_0027,350.85,0.0,0.0,19.45
2024-01-19,SKU_0027,575.71,245.25,0.0,20.39
2024-01-20,SKU_0027,549.0,0.0,0.0,26.71
2024-01-21,SKU_0027,517.94,0.0,0.0,31.06
2024-01-22,SKU_0027,496.54,0.0,158.54,21.4
2024-01-23,SKU_0027,473.82,0.0,0.0,22.72
2024-01-24,SKU_0027,449.22,0.0,0.0,24.6
2024-01-25,SKU_0027,415.87,0.0,0.0,33.35
2024-01-26,SKU_0027,552.41,158.54,0.0,22.0
2024-01-27,SKU_0027,525.87,0.0,0.0,26.54
2024-01-28,SKU_0027,502.08,0.0,0.0,23.79
2024-01-29,SKU_0027,484.36,0.0,159.77,17.72
2024-01-30,SKU_0027,459.0,0.0,0.0,25.36
2024-01-31,SKU_0027,431.98,0.0,0.0,27.02
2024-02-01,SKU_0027,408.62,0.0,0.0,23.36
2024-02-02,SKU_0027,552.23,159.77,0.0,16.16
2024-02-03,SKU_0027,538.9,0.0,0.0,13.33
2024-02-04,SKU_0027,521.41,0.0,0.0,17.49
2024-02-05,SKU_0027,503.56,0.0,111.23,17.85
2024-02-06,SKU_0027,476.13,0.0,0.0,27.43
2024-02-07,SKU_0027,453.55,0.0,0.0,22.58
2024-02-08,SKU_0027,435.67,0.0,0.0,17.88
2024-02-09,SKU_0027,531.64,111.23,0.0,15.26
2024-02-10,SKU_0027,520.71,0.0,0.0,10.93
2024-02-11,SKU_0027,511.6,0.0,0.0,9.11
2024-02-12,SKU_0027,491.13,0.0,52.64,20.47
2024-02-13,SKU_0027,467.24,0.0,0.0,23.89
2024-02-14,SKU_0027,444.87,0.0,0.0,22.37
2024-02-15,SKU_0027,426.83,0.0,0.0,18.04
2024-02-16,SKU_0027,467.52,52.64,0.0,11.95
2024-02-17,SKU_0027,445.35,0.0,0.0,22.17
2024-02-18,SKU_0027,428.69,0.0,0.0,16.66
2024-02-19,SKU_0027,410.04,0.0,98.65,18.65
2024-02-20,SKU_0027,384.51,0.0,0.0,25.53
2024-02-21,SKU_0027,358.51,0.0,0.0,26.0
2024-02-22,SKU_0027,325.27,0.0,0.0,33.24
2024-02-23,SKU_0027,400.58,98.65,0.0,23.34
2024-02-24,SKU_0027,384.34,0.0,0.0,16.24
2024-02-25,SKU_0027,367.46,0.0,0.0,16.88
2024-02-26,SKU_0027,339.81,0.0,164.12,27.65
2024-02-27,SKU_0027,315.77,0.0,0.0,24.04
2024-02-28,SKU_0027,301.24,0.0,0.0,14.53
2024-02-29,SKU_0027,282.34,0.0,0.0,18.9
2024-03-01,SKU_0027,432.47,164.12,0.0,13.99
2024-03-02,SKU_0027,420.15,0.0,0.0,12.32
2024-03-03,SKU_0027,411.99,0.0,0.0,8.16
2024-03-04,SKU_0027,396.57,0.0,78.84,15.42
2024-03-05,SKU_0027,381.95,0.0,0.0,14.62
2024-03-06,SKU_0027,367.74,0.0,0.0,14.21
2024-03-07,SKU_0027,353.86,0.0,0.0,13.88
2024-03-08,SKU_0027,422.29,78.84,0.0,10.41
2024-03-09,SKU_0027,413.24,0.0,0.0,9.05
2024-03-10,SKU_0027,399.48,0.0,0.0,13.76
2024-03-11,SKU_0027,384.29,0.0,65.33,15.19
2024-03-12,SKU_0027,355.21,0.0,0.0,29.08
2024-03-13,SKU_0027,333.31,0.0,0.0,21.9
2024-03-14,SKU_0027,309.34,0.0,0.0,23.97
2024-03-15,SKU_0027,359.68,65.33,0.0,14.99
2024-03-16,SKU_0027,345.16,0.0,0.0,14.52
2024-03-17,SKU_0027,321.01,0.0,0.0,24.15
2024-03-18,SKU_0027,301.33,0.0,159.27,19.68
2024-03-19,SKU_0027,277.97,0.0,0.0,23.36
2024-03-20,SKU_0027,251.75,0.0,0.0,26.22
2024-03-21,SKU_0027,228.06,0.0,0.0,23.69
2024-03-22,SKU_0027,369.43,159.27,0.0,17.9
2024-03-23,SKU_0027,350.65,0.0,0.0,18.78
2024-03-24,SKU_0027,331.68,0.0,0.0,18.97
2024-03-25,SKU_0027,308.04,0.0,146.25,23.64
2024-03-26,SKU_0027,273.86,0.0,0.0,34.18
2024-03-27,SKU_0027,237.38,0.0,0.0,36.48
2024-03-28,SKU_0027,205.38,0.0,0.0,32.0
2024-03-29,SKU_0027,327.99,146.25,0.0,23.64
2024-03-30,SKU_0027,307.03,0.0,0.0,20.96
2024-03-31,SKU_0027,284.5,0.0,0.0,22.53
2024-04-01,SKU_0027,252.76,0.0,272.17,31.74
2024-04-02,SKU_0027,230.1,0.0,0.0,22.66
2024-04-03,SKU_0027,190.96,0.0,0.0,39.14
2024-04-04,SKU_0027,148.46,0.0,0.0,42.5
2024-04-05,SKU_0027,393.48,272.17,0.0,27.15
2024-04-06,SKU_0027,365.83,0.0,0.0,27.65
2024-04-07,SKU_0027,342.76,0.0,0.0,23.07
2024-04-08,SKU_0027,309.15,0.0,323.05,33.61
2024-04-09,SKU_0027,278.17,0.0,0.0,30.98
2024-04-10,SKU_0027,245.79,0.0,0.0,32.38
2024-04-11,SKU_0027,202.53,0.0,0.0,43.26
2024-04-12,SKU_0027,491.68,323.05,0.0,33.9
2024-04-13,SKU_0027,478.68,0.0,0.0,13.0
2024-04-14,SKU_0027,450.39,0.0,0.0,28.29
2024-04-15,SKU_0027,431.68,0.0,249.41,18.71
2024-04-16,SKU_0027,406.17,0.0,0.0,25.51
2024-04-17,SKU_0027,394.71,0.0,0.0,11.46
2024-04-18,SKU_0027,377.55,0.0,0.0,17.16
2024-04-19,SKU_0027,611.66,249.41,0.0,15.3
2024-04-20,SKU_0027,603.71,0.0,0.0,7.95
2024-04-21,SKU_0027,597.77,0.0,0.0,5.94
2024-04-22,SKU_0027,584.76,0.0,51.27,13.01
2024-04-23,SKU_0027,570.07,0.0,0.0,14.69
2024-04-24,SKU_0027,557.28,0.0,0.0,12.79
2024-04-25,SKU_0027,543.31,0.0,0.0,13.97
2024-04-26,SKU_0027,585.81,51.27,0.0,8.77
2024-04-27,SKU_0027,575.3,0.0,0.0,10.51
2024-04-28,SKU_0027,565.14,0.0,0.0,10.16
2024-04-29,SKU_0027,550.54,0.0,0.0,14.6
2024-04-30,SKU_0027,531.54,0.0,0.0,19.0
2024-05-01,SKU_0027,515.25,0.0,0.0,16.29
2024-05-02,SKU_0027,504.32,0.0,0.0,10.93
2024-05-03,SKU_0027,483.19,0.0,0.0,21.13
2024-05-04,SKU_0027,473.47,0.0,0.0,9.72
2024-05-05,SKU_0027,463.28,0.0,0.0,10.19
2024-05-06,SKU_0027,452.02,0.0,0.0,11.26
2024-05-07,SKU_0027,437.77,0.0,0.0,14.25
2024-05-08,SKU_0027,418.27,0.0,0.0,19.5
2024-05-09,SKU_0027,407.16,0.0,0.0,11.11
2024-05-10,SKU_0027,393.25,0.0,0.0,13.91
2024-05-11,SKU_0027,380.51,0.0,0.0,12.74
2024-05-12,SKU_0027,369.34,0.0,0.0,11.17
2024-05-13,SKU_0027,354.11,0.0,0.0,15.23
2024-05-14,SKU_0027,334.15,0.0,0.0,19.96
2024-05-15,SKU_0027,324.74,0.0,0.0,9.41
2024-05-16,SKU_0027,311.56,0.0,0.0,13.18
2024-05-17,SKU_0027,303.18,0.0,0.0,8.38
2024-05-18,SKU_0027,294.3,0.0,0.0,8.88
2024-05-19,SKU_0027,287.98,0.0,0.0,6.32
2024-05-20,SKU_0027,282.02,0.0,34.38,5.96
2024-05-21,SKU_0027,273.55,0.0,0.0,8.47
2024-05-22,SKU_0027,263.75,0.0,0.0,9.8
2024-05-23,SKU_0027,252.11,0.0,0.0,11.64
2024-05-24,SKU_0027,279.12,34.38,0.0,7.37
2024-05-25,SKU_0027,274.25,0.0,0.0,4.87
2024-05-26,SKU_0027,264.87,0.0,0.0,9.38
2024-05-27,SKU_0027,250.1,0.0,51.12,14.77
2024-05-28,SKU_0027,237.37,0.0,0.0,12.73
2024-05-29,SKU_0027,222.0,0.0,0.0,15.37
2024-05-30,SKU_0027,211.38,0.0,0.0,10.62
2024-05-31,SKU_0027,252.92,51.12,0.0,9.58
2024-06-01,SKU_0027,246.09,0.0,0.0,6.83
2024-06-02,SKU_0027,238.6,0.0,0.0,7.49
2024-06-03,SKU_0027,229.5,0.0,45.74,9.1
2024-06-04,SKU_0027,217.75,0.0,0.0,11.75
2024-06-05,SKU_0027,209.45,0.0,0.0,8.3
2024-06-06,SKU_0027,202.64,0.0,0.0,6.81
2024-06-07,SKU_0027,239.76,45.74,0.0,8.62
2024-06-08,SKU_0027,231.13,0.0,0.0,8.63
2024-06-09,SKU_0027,220.53,0.0,0.0,10.6
2024-06-10,SKU_0027,204.76,0.0,50.26,15.77
2024-06-11,SKU_0027,183.82,0.0,0.0,20.94
2024-06-12,SKU_0027,164.44,0.0,0.0,19.38
2024-06-13,SKU_0027,147.81,0.0,0.0,16.63
2024-06-14,SKU_0027,182.06,50.26,0.0,16.01
2024-06-15,SKU_0027,171.99,0.0,0.0,10.07
2024-06-16,SKU_0027,154.08,0.0,0.0,17.91
2024-06-17,SKU_0027,130.38,0.0,161.95,23.7
2024-06-18,SKU_0027,111.55,0.0,0.0,18.83
2024-06-19,SKU_0027,89.75,0.0,0.0,21.8
2024-06-20,SKU_0027,78.46,0.0,0.0,11.29
2024-06-21,SKU_0027,224.43,161.95,0.0,15.98
2024-06-22,SKU_0027,210.86,0.0,0.0,13.57
2024-06-23,SKU_0027,200.08,0.0,0.0,10.78
2024-06-24,SKU_0027,186.02,0.0,148.39,14.06
2024-06-25,SKU_0027,172.68,0.0,0.0,13.34
2024-06-26,SKU_0027,151.49,0.0,0.0,21.19
2024-06-27,SKU_0027,137.53,0.0,0.0,13.96
2024-06-28,SKU_0027,262.89,148.39,0.0,23.03
